Seller_ID,Name,City,Locality,Latitude,Longitude,Product,Price_per_kg,Rating,Stock_quantity,Verified,Cluster,Email,Mobile
SELL2476,Amit Yadav,Jaipur,Malviya Nagar,26.85,75.815,Garlic,41.16,2.5,66,No,1,amit.yadav81@outlook.com,7797406058
SELL2477,Prakash Sharma,Shimla,Mall Road,31.1048,77.1734,Onions,39.29,2.8,370,Yes,1,prakash.sharma63@yahoo.in,8228385800
SELL2478,Ramesh Sharma,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Tomatoes,29.1,3.8,107,No,4,ramesh.sharma48@gmail.com,9257275973
SELL2479,Sunil Kamble,Guwahati,Dispur,26.1445,91.7362,Potatoes,31.34,3.1,14,Yes,3,sunil.kamble25@yahoo.in,9934629659
SELL2480,Suresh Sawant,Nagpur,Dharampeth,21.1458,79.0882,Ginger,59.51,3.0,59,No,0,suresh.sawant32@yahoo.in,7334212234
SELL2481,Prakash Gaikwad,Indore,Vijay Nagar,22.75,75.892,Garlic,31.58,3.5,63,No,0,prakash.gaikwad20@yahoo.in,9993355072
SELL2482,Prakash Chavan,Surat,Adajan,21.1702,72.8311,Garlic,37.51,4.0,247,No,2,prakash.chavan65@gmail.com,9973128963
SELL2483,Deepak Pawar,Patna,Boring Road,25.6127,85.1582,Green Chillies,26.08,4.1,475,No,3,deepak.pawar32@yahoo.in,7112715069
SELL2484,Deepak Kamble,Indore,Vijay Nagar,22.75,75.892,Garlic,24.7,4.6,124,No,0,deepak.kamble39@gmail.com,7242854578
SELL2485,Amit Gaikwad,Chennai,T. Nagar,13.0418,80.2332,Green Chillies,18.47,4.0,23,No,4,amit.gaikwad78@outlook.com,9635678946
SELL2486,Dinesh Sawant,Pune,Shivaji Nagar,18.53,73.8526,Ginger,59.56,4.5,168,No,2,dinesh.sawant63@yahoo.in,7678362739
SELL2487,Dinesh Yadav,Surat,Adajan,21.1702,72.8311,Garlic,11.16,4.9,288,No,2,dinesh.yadav81@yahoo.in,7891746829
SELL2488,Amit Thakur,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Tomatoes,10.91,3.9,70,Yes,4,amit.thakur37@outlook.com,9394483789
SELL2489,Vijay Rathod,Chandigarh,Sector 17,30.741,76.7682,Onions,55.99,2.5,201,No,1,vijay.rathod30@gmail.com,9454110263
SELL2490,Shivam Chavan,Surat,Adajan,21.1702,72.8311,Potatoes,58.08,4.2,392,No,2,shivam.chavan79@yahoo.in,8623903534
SELL2491,Arvind Rane,Chennai,T. Nagar,13.0418,80.2332,Garlic,25.58,3.0,178,No,4,arvind.rane93@gmail.com,9260720328
SELL2492,Mahesh Gaikwad,Bhopal,TT Nagar,23.2333,77.4333,Ginger,38.9,3.9,20,No,0,mahesh.gaikwad33@gmail.com,7623319871
SELL2493,Sunil Pawar,Kolkata,Salt Lake,22.5867,88.4173,Potatoes,35.56,4.6,187,Yes,3,sunil.pawar43@outlook.com,8528340514
SELL2494,Ravi Chavan,Delhi,Karol Bagh,28.6518,77.1905,Tomatoes,26.96,4.1,10,No,1,ravi.chavan23@gmail.com,7969184791
SELL2495,Nitin Patil,Jaipur,Malviya Nagar,26.85,75.815,Green Chillies,39.71,3.8,188,No,1,nitin.patil91@outlook.com,8375939199
SELL2496,Mahesh Rane,Mumbai,Andheri,19.1197,72.8468,Tomatoes,30.0,3.0,428,Yes,2,mahesh.rane90@gmail.com,8320565863
SELL2497,Sunil Sharma,Indore,Vijay Nagar,22.75,75.892,Onions,36.41,5.0,151,No,0,sunil.sharma78@gmail.com,7748360766
SELL2498,Vijay More,Lucknow,Hazratganj,26.8505,80.9467,Tomatoes,45.74,3.4,217,Yes,1,vijay.more19@gmail.com,7986472710
SELL2499,Nitin Kamble,Ahmedabad,Navrangpura,23.0415,72.56,Tomatoes,14.86,3.8,214,No,2,nitin.kamble29@gmail.com,9367472745
SELL2500,Ganesh Chavan,Delhi,Karol Bagh,28.6518,77.1905,Onions,57.4,3.3,73,Yes,1,ganesh.chavan50@outlook.com,7358819531
SELL2501,Mahesh Kulkarni,Chennai,T. Nagar,13.0418,80.2332,Potatoes,59.0,2.7,79,Yes,4,mahesh.kulkarni59@gmail.com,8466458467
SELL2502,Santosh Thakur,Lucknow,Hazratganj,26.8505,80.9467,Green Chillies,18.66,3.9,499,No,1,santosh.thakur71@outlook.com,7105019385
SELL2503,Ramesh Pawar,Pune,Shivaji Nagar,18.53,73.8526,Potatoes,14.66,4.2,257,No,2,ramesh.pawar89@yahoo.in,8249637809
SELL2504,Santosh Shinde,Shimla,Mall Road,31.1048,77.1734,Garlic,52.15,3.6,435,Yes,1,santosh.shinde97@outlook.com,8577883257
SELL2505,Amit Yadav,Patna,Boring Road,25.6127,85.1582,Onions,10.13,3.4,369,Yes,3,amit.yadav14@yahoo.in,8325167293
SELL2506,Kiran Chavan,Jaipur,Malviya Nagar,26.85,75.815,Potatoes,45.81,2.7,307,No,1,kiran.chavan37@outlook.com,7720714995
SELL2507,Anil Bhosale,Surat,Adajan,21.1702,72.8311,Green Chillies,45.79,3.9,273,No,2,anil.bhosale96@gmail.com,8536379984
SELL2508,Deepak Gaikwad,Pune,Shivaji Nagar,18.53,73.8526,Onions,51.49,3.5,135,No,2,deepak.gaikwad71@yahoo.in,8614449836
SELL2509,Shivam Bhosale,Indore,Vijay Nagar,22.75,75.892,Ginger,41.73,3.5,27,No,0,shivam.bhosale72@yahoo.in,9462194211
SELL2510,Anil Salunkhe,Ranchi,Lalpur,23.3619,85.338,Tomatoes,57.13,2.6,28,Yes,3,anil.salunkhe42@yahoo.in,9880328966
SELL2511,Mahesh Deshmukh,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Tomatoes,34.42,3.5,370,No,4,mahesh.deshmukh89@outlook.com,9849204021
SELL2512,Vijay Thakur,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Ginger,13.7,2.6,244,Yes,4,vijay.thakur22@yahoo.in,7673854263
SELL2513,Amit Pawar,Lucknow,Hazratganj,26.8505,80.9467,Potatoes,14.4,4.1,241,No,1,amit.pawar54@gmail.com,7471593150
SELL2514,Dinesh Thakur,Ranchi,Lalpur,23.3619,85.338,Potatoes,32.52,3.5,121,No,3,dinesh.thakur90@outlook.com,7893356720
SELL2515,Sunil Sawant,Delhi,Karol Bagh,28.6518,77.1905,Green Chillies,56.26,2.8,499,Yes,1,sunil.sawant75@yahoo.in,7813823706
SELL2516,Kiran Kulkarni,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Tomatoes,19.73,4.8,269,Yes,4,kiran.kulkarni44@gmail.com,8848327081
SELL2517,Vijay Rathod,Pune,Shivaji Nagar,18.53,73.8526,Tomatoes,20.48,2.8,3,No,2,vijay.rathod62@gmail.com,8541066043
SELL2518,Kiran More,Mumbai,Andheri,19.1197,72.8468,Tomatoes,30.27,2.7,204,No,2,kiran.more54@yahoo.in,8542531084
SELL2519,Anil Gaikwad,Chandigarh,Sector 17,30.741,76.7682,Onions,22.67,2.5,261,Yes,1,anil.gaikwad16@outlook.com,8282457683
SELL2520,Dinesh Sawant,Shimla,Mall Road,31.1048,77.1734,Garlic,41.16,3.2,239,Yes,1,dinesh.sawant90@yahoo.in,8644069223
SELL2521,Prakash Gaikwad,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Onions,18.06,4.7,134,No,4,prakash.gaikwad59@yahoo.in,8390812912
SELL2522,Nitin Thakur,Chandigarh,Sector 17,30.741,76.7682,Onions,26.87,5.0,420,Yes,1,nitin.thakur74@gmail.com,8515383657
SELL2523,Kiran Patil,Bengaluru,Whitefield,12.9698,77.7499,Tomatoes,12.6,2.9,211,Yes,4,kiran.patil79@gmail.com,9146816319
SELL2524,Shivam Pawar,Surat,Adajan,21.1702,72.8311,Onions,12.75,2.6,486,No,2,shivam.pawar77@yahoo.in,8412236105
SELL2525,Vijay Joshi,Delhi,Karol Bagh,28.6518,77.1905,Green Chillies,35.09,4.8,191,Yes,1,vijay.joshi67@gmail.com,8267012913
SELL2526,Sunil Joshi,Surat,Adajan,21.1702,72.8311,Tomatoes,55.05,5.0,162,No,2,sunil.joshi53@yahoo.in,9577690817
SELL2527,Dinesh Pawar,Chennai,T. Nagar,13.0418,80.2332,Onions,24.09,3.3,252,No,4,dinesh.pawar32@yahoo.in,9730398725
SELL2528,Ganesh Kamble,Bhopal,TT Nagar,23.2333,77.4333,Garlic,28.24,4.3,422,Yes,0,ganesh.kamble77@yahoo.in,8557107853
SELL2529,Ravi Jadhav,Jaipur,Malviya Nagar,26.85,75.815,Tomatoes,21.37,4.9,296,No,1,ravi.jadhav73@yahoo.in,9259237217
SELL2530,Ravi Yadav,Delhi,Karol Bagh,28.6518,77.1905,Green Chillies,21.15,2.9,22,No,1,ravi.yadav85@outlook.com,7870834323
SELL2531,Ganesh Pawar,Shimla,Mall Road,31.1048,77.1734,Ginger,42.53,4.2,402,Yes,1,ganesh.pawar24@outlook.com,7784500248
SELL2532,Shivam Patil,Chandigarh,Sector 17,30.741,76.7682,Ginger,20.37,2.5,265,Yes,1,shivam.patil77@yahoo.in,8490415477
SELL2533,Prakash Kamble,Lucknow,Hazratganj,26.8505,80.9467,Potatoes,57.39,2.9,103,No,1,prakash.kamble14@outlook.com,7342263514
SELL2534,Amit Kamble,Delhi,Karol Bagh,28.6518,77.1905,Ginger,40.02,3.2,50,Yes,1,amit.kamble76@gmail.com,9393742969
SELL2535,Vijay Shinde,Mumbai,Andheri,19.1197,72.8468,Ginger,27.66,2.9,131,Yes,2,vijay.shinde23@outlook.com,8912017725
SELL2536,Nitin More,Guwahati,Dispur,26.1445,91.7362,Tomatoes,58.08,2.7,387,No,3,nitin.more19@outlook.com,8116152314
SELL2537,Ajay Rathod,Bengaluru,Whitefield,12.9698,77.7499,Onions,57.91,4.7,318,No,4,ajay.rathod34@outlook.com,9791029029
SELL2538,Kiran Chavan,Ranchi,Lalpur,23.3619,85.338,Onions,56.02,4.7,134,No,3,kiran.chavan20@outlook.com,9899187157
SELL2539,Ajay Jadhav,Indore,Vijay Nagar,22.75,75.892,Tomatoes,55.26,3.9,288,No,0,ajay.jadhav24@yahoo.in,8758277851
SELL2540,Santosh Thakur,Pune,Shivaji Nagar,18.53,73.8526,Garlic,48.83,4.4,356,Yes,2,santosh.thakur23@outlook.com,9733095683
SELL2541,Sunil Joshi,Jaipur,Malviya Nagar,26.85,75.815,Tomatoes,29.23,4.1,263,Yes,1,sunil.joshi16@yahoo.in,9930151398
SELL2542,Suresh Kamble,Delhi,Karol Bagh,28.6518,77.1905,Tomatoes,26.37,3.3,314,Yes,1,suresh.kamble50@yahoo.in,7868397974
SELL2543,Ashok Kamble,Bhopal,TT Nagar,23.2333,77.4333,Green Chillies,25.21,4.1,73,Yes,0,ashok.kamble55@yahoo.in,9918058582
SELL2544,Vijay Thakur,Bengaluru,Whitefield,12.9698,77.7499,Garlic,13.5,3.3,239,Yes,4,vijay.thakur51@yahoo.in,8250390198
SELL2545,Ganesh Jadhav,Ahmedabad,Navrangpura,23.0415,72.56,Potatoes,21.75,3.0,95,Yes,2,ganesh.jadhav30@yahoo.in,9984000052
SELL2546,Dinesh Salunkhe,Ranchi,Lalpur,23.3619,85.338,Green Chillies,34.21,4.0,298,No,3,dinesh.salunkhe59@gmail.com,9921285479
SELL2547,Ganesh Patil,Patna,Boring Road,25.6127,85.1582,Garlic,46.96,4.5,431,No,3,ganesh.patil64@gmail.com,8147136149
SELL2548,Ravi Chavan,Ranchi,Lalpur,23.3619,85.338,Garlic,23.06,4.6,320,No,3,ravi.chavan57@gmail.com,7141254566
SELL2549,Amit Thakur,Kolkata,Salt Lake,22.5867,88.4173,Ginger,23.4,2.7,433,No,3,amit.thakur51@yahoo.in,7213001258
SELL2550,Deepak Naik,Guwahati,Dispur,26.1445,91.7362,Onions,19.6,4.7,317,No,3,deepak.naik92@outlook.com,8518560087
SELL2551,Vijay Deshmukh,Patna,Boring Road,25.6127,85.1582,Ginger,26.12,4.9,59,No,3,vijay.deshmukh86@yahoo.in,9307548597
SELL2552,Arvind Thakur,Nagpur,Dharampeth,21.1458,79.0882,Onions,30.91,4.0,146,Yes,0,arvind.thakur35@gmail.com,7475643531
SELL2553,Ravi More,Ahmedabad,Navrangpura,23.0415,72.56,Tomatoes,14.72,4.8,205,Yes,2,ravi.more61@outlook.com,7789452704
SELL2554,Anil Yadav,Mumbai,Andheri,19.1197,72.8468,Potatoes,43.37,4.4,126,No,2,anil.yadav96@gmail.com,8389217985
SELL2555,Shivam Rane,Kolkata,Salt Lake,22.5867,88.4173,Tomatoes,15.91,3.1,84,Yes,3,shivam.rane88@yahoo.in,8525176352
SELL2556,Nitin Jadhav,Delhi,Karol Bagh,28.6518,77.1905,Green Chillies,10.89,3.7,406,No,1,nitin.jadhav26@outlook.com,8747333559
SELL2557,Anil Patil,Bengaluru,Whitefield,12.9698,77.7499,Garlic,30.97,3.6,152,Yes,4,anil.patil34@outlook.com,8738788526
SELL2558,Kiran Salunkhe,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Tomatoes,46.23,4.3,77,No,4,kiran.salunkhe59@yahoo.in,8814938712
SELL2559,Ramesh Chavan,Ranchi,Lalpur,23.3619,85.338,Potatoes,35.38,4.6,497,No,3,ramesh.chavan97@yahoo.in,8237216159
SELL2560,Sunil Shinde,Chennai,T. Nagar,13.0418,80.2332,Tomatoes,16.8,3.6,338,No,4,sunil.shinde97@outlook.com,9256399773
SELL2561,Amit Thakur,Mumbai,Andheri,19.1197,72.8468,Ginger,44.85,4.7,458,No,2,amit.thakur29@yahoo.in,9732039120
SELL2562,Rajesh Rathod,Chennai,T. Nagar,13.0418,80.2332,Tomatoes,49.87,4.3,191,No,4,rajesh.rathod53@outlook.com,7253320943
SELL2563,Deepak Pawar,Hyderabad,Gachibowli,17.4448,78.3498,Garlic,34.15,4.9,102,Yes,0,deepak.pawar42@gmail.com,8389161752
SELL2564,Ravi Deshmukh,Surat,Adajan,21.1702,72.8311,Onions,37.29,3.6,16,No,2,ravi.deshmukh97@gmail.com,8713815265
SELL2565,Ajay Kamble,Bhopal,TT Nagar,23.2333,77.4333,Green Chillies,37.03,4.2,443,No,0,ajay.kamble13@yahoo.in,8180118255
SELL2566,Ashok Sharma,Ranchi,Lalpur,23.3619,85.338,Garlic,58.42,4.3,157,Yes,3,ashok.sharma52@gmail.com,9632972421
SELL2567,Prakash Patil,Surat,Adajan,21.1702,72.8311,Onions,39.77,4.6,406,Yes,2,prakash.patil16@yahoo.in,7330029418
SELL2568,Vijay Shinde,Kolkata,Salt Lake,22.5867,88.4173,Onions,47.9,3.9,205,Yes,3,vijay.shinde58@yahoo.in,8987332554
SELL2569,Sunil Naik,Shimla,Mall Road,31.1048,77.1734,Green Chillies,11.83,4.4,320,No,1,sunil.naik26@outlook.com,9243614642
SELL2570,Rajesh Patil,Chandigarh,Sector 17,30.741,76.7682,Ginger,21.83,4.7,339,No,1,rajesh.patil66@outlook.com,7712779900
SELL2571,Anil Sawant,Shimla,Mall Road,31.1048,77.1734,Green Chillies,44.63,5.0,394,No,1,anil.sawant48@yahoo.in,8112778356
SELL2572,Arvind Joshi,Ranchi,Lalpur,23.3619,85.338,Potatoes,32.87,3.0,200,No,3,arvind.joshi17@outlook.com,8611453279
SELL2573,Nitin Deshmukh,Pune,Shivaji Nagar,18.53,73.8526,Tomatoes,34.7,4.9,263,Yes,2,nitin.deshmukh12@gmail.com,8618794435
SELL2574,Ramesh Patil,Chandigarh,Sector 17,30.741,76.7682,Green Chillies,44.8,3.7,186,Yes,1,ramesh.patil80@gmail.com,8530639545
SELL2575,Ramesh More,Ahmedabad,Navrangpura,23.0415,72.56,Tomatoes,35.16,4.4,478,Yes,2,ramesh.more57@yahoo.in,7454313806
SELL2576,Ravi Thakur,Mumbai,Andheri,19.1197,72.8468,Ginger,13.25,4.4,118,No,2,ravi.thakur12@outlook.com,7331490214
SELL2577,Kiran Bhosale,Ranchi,Lalpur,23.3619,85.338,Green Chillies,24.5,4.2,92,No,3,kiran.bhosale68@yahoo.in,7201704241
SELL2578,Mahesh Rathod,Bengaluru,Whitefield,12.9698,77.7499,Tomatoes,25.15,4.3,152,Yes,4,mahesh.rathod86@outlook.com,9421252810
SELL2579,Dinesh Thakur,Chandigarh,Sector 17,30.741,76.7682,Ginger,29.15,4.8,307,No,1,dinesh.thakur20@gmail.com,7866634621
SELL2580,Ganesh Chavan,Patna,Boring Road,25.6127,85.1582,Tomatoes,50.13,4.3,338,Yes,3,ganesh.chavan52@gmail.com,8604684172
SELL2581,Anil Thakur,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Potatoes,18.11,3.1,81,No,4,anil.thakur51@outlook.com,7770940007
SELL2582,Ajay Gaikwad,Chennai,T. Nagar,13.0418,80.2332,Garlic,17.98,3.8,64,Yes,4,ajay.gaikwad78@yahoo.in,9194571252
SELL2583,Dinesh Joshi,Mumbai,Andheri,19.1197,72.8468,Potatoes,21.82,3.1,43,Yes,2,dinesh.joshi55@yahoo.in,9258891534
SELL2584,Rajesh Thakur,Hyderabad,Gachibowli,17.4448,78.3498,Tomatoes,45.99,4.2,235,Yes,0,rajesh.thakur97@yahoo.in,8448101280
SELL2585,Suresh Pawar,Kolkata,Salt Lake,22.5867,88.4173,Garlic,15.53,4.9,191,No,3,suresh.pawar85@outlook.com,8647757053
SELL2586,Vijay Naik,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Ginger,34.85,3.4,34,Yes,4,vijay.naik28@outlook.com,8262033603
SELL2587,Ajay Sawant,Hyderabad,Gachibowli,17.4448,78.3498,Green Chillies,48.77,3.1,380,Yes,0,ajay.sawant15@yahoo.in,8276990130
SELL2588,Kiran Bhosale,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Green Chillies,35.48,4.8,268,No,4,kiran.bhosale23@gmail.com,7118732261
SELL2589,Ganesh Salunkhe,Guwahati,Dispur,26.1445,91.7362,Potatoes,43.73,4.8,313,Yes,3,ganesh.salunkhe88@gmail.com,7305429673
SELL2590,Rajesh Kamble,Pune,Shivaji Nagar,18.53,73.8526,Onions,51.67,3.2,484,Yes,2,rajesh.kamble31@outlook.com,9131326825
SELL2591,Arvind Salunkhe,Surat,Adajan,21.1702,72.8311,Green Chillies,41.05,2.9,17,No,2,arvind.salunkhe37@yahoo.in,9975547464
SELL2592,Ganesh Patil,Chennai,T. Nagar,13.0418,80.2332,Garlic,29.7,4.8,85,No,4,ganesh.patil65@yahoo.in,7444910394
SELL2593,Shivam Patil,Ranchi,Lalpur,23.3619,85.338,Ginger,56.29,4.0,427,No,3,shivam.patil76@gmail.com,7409802475
SELL2594,Ganesh Chavan,Ranchi,Lalpur,23.3619,85.338,Onions,25.41,2.6,398,No,3,ganesh.chavan36@yahoo.in,9795591463
SELL2595,Anil More,Indore,Vijay Nagar,22.75,75.892,Garlic,46.79,2.7,461,Yes,0,anil.more48@gmail.com,9940392916
SELL2596,Ravi Gaikwad,Indore,Vijay Nagar,22.75,75.892,Garlic,38.35,4.0,336,Yes,0,ravi.gaikwad64@gmail.com,8849319029
SELL2597,Ajay Sawant,Chennai,T. Nagar,13.0418,80.2332,Potatoes,38.89,3.3,93,No,4,ajay.sawant88@outlook.com,7607689970
SELL2598,Ashok Rathod,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Garlic,39.49,4.2,87,No,4,ashok.rathod39@gmail.com,8345359509
SELL2599,Vijay Sawant,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Potatoes,36.3,4.1,176,Yes,4,vijay.sawant13@gmail.com,8936547828
SELL2600,Ramesh Jadhav,Chennai,T. Nagar,13.0418,80.2332,Onions,59.45,4.0,396,No,4,ramesh.jadhav91@outlook.com,8308528949
SELL2601,Ravi Kamble,Surat,Adajan,21.1702,72.8311,Garlic,48.1,2.8,98,Yes,2,ravi.kamble18@outlook.com,9109673042
SELL2602,Amit Salunkhe,Mumbai,Andheri,19.1197,72.8468,Ginger,50.63,4.6,330,Yes,2,amit.salunkhe28@outlook.com,8392436874
SELL2603,Mahesh Yadav,Indore,Vijay Nagar,22.75,75.892,Potatoes,19.63,3.0,63,Yes,0,mahesh.yadav65@yahoo.in,7471788266
SELL2604,Santosh Thakur,Bhopal,TT Nagar,23.2333,77.4333,Garlic,52.38,4.4,268,No,0,santosh.thakur75@outlook.com,7517457509
SELL2605,Rajesh Sharma,Pune,Shivaji Nagar,18.53,73.8526,Tomatoes,40.86,3.7,255,No,2,rajesh.sharma73@gmail.com,8604110710
SELL2606,Kiran Thakur,Chandigarh,Sector 17,30.741,76.7682,Onions,53.33,3.5,36,No,1,kiran.thakur70@gmail.com,8914793340
SELL2607,Santosh Thakur,Ahmedabad,Navrangpura,23.0415,72.56,Ginger,19.77,4.0,66,Yes,2,santosh.thakur44@outlook.com,7234238980
SELL2608,Shivam Bhosale,Bengaluru,Whitefield,12.9698,77.7499,Green Chillies,15.63,3.8,9,No,4,shivam.bhosale73@yahoo.in,8314888712
SELL2609,Kiran Yadav,Chandigarh,Sector 17,30.741,76.7682,Ginger,41.46,3.8,473,No,1,kiran.yadav29@gmail.com,9295215736
SELL2610,Amit Joshi,Delhi,Karol Bagh,28.6518,77.1905,Onions,31.67,4.9,409,Yes,1,amit.joshi33@yahoo.in,7315100390
SELL2611,Anil Gaikwad,Surat,Adajan,21.1702,72.8311,Green Chillies,26.14,4.1,25,Yes,2,anil.gaikwad12@gmail.com,8668085151
SELL2612,Santosh Rathod,Delhi,Karol Bagh,28.6518,77.1905,Onions,30.09,4.1,58,No,1,santosh.rathod89@yahoo.in,8145072135
SELL2613,Sunil Shinde,Pune,Shivaji Nagar,18.53,73.8526,Ginger,46.53,4.3,41,No,2,sunil.shinde85@outlook.com,7193069002
SELL2614,Arvind Yadav,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Green Chillies,12.46,4.0,290,Yes,4,arvind.yadav37@outlook.com,7490727858
SELL2615,Ramesh Naik,Indore,Vijay Nagar,22.75,75.892,Onions,24.16,2.9,409,No,0,ramesh.naik36@yahoo.in,7417466048
SELL2616,Dinesh Chavan,Nagpur,Dharampeth,21.1458,79.0882,Onions,25.46,2.8,94,No,0,dinesh.chavan98@yahoo.in,7133850704
SELL2617,Ravi Yadav,Chandigarh,Sector 17,30.741,76.7682,Tomatoes,26.58,4.0,357,Yes,1,ravi.yadav92@yahoo.in,9138200276
SELL2618,Arvind Chavan,Shimla,Mall Road,31.1048,77.1734,Garlic,43.13,3.3,106,No,1,arvind.chavan39@gmail.com,8454942644
SELL2619,Deepak More,Pune,Shivaji Nagar,18.53,73.8526,Tomatoes,14.4,3.2,274,Yes,2,deepak.more99@outlook.com,7106007043
SELL2620,Kiran Bhosale,Mumbai,Andheri,19.1197,72.8468,Green Chillies,26.84,4.8,257,No,2,kiran.bhosale97@yahoo.in,9282957713
SELL2621,Santosh Naik,Kolkata,Salt Lake,22.5867,88.4173,Green Chillies,55.9,3.5,100,Yes,3,santosh.naik68@outlook.com,9894413229
SELL2622,Deepak Sharma,Bengaluru,Whitefield,12.9698,77.7499,Tomatoes,11.09,3.3,129,No,4,deepak.sharma88@gmail.com,9945812360
SELL2623,Ramesh Yadav,Chandigarh,Sector 17,30.741,76.7682,Onions,46.85,2.6,192,No,1,ramesh.yadav46@yahoo.in,9143777327
SELL2624,Ramesh Deshmukh,Bengaluru,Whitefield,12.9698,77.7499,Onions,55.24,2.6,401,Yes,4,ramesh.deshmukh80@yahoo.in,7906766788
SELL2625,Amit More,Ahmedabad,Navrangpura,23.0415,72.56,Ginger,40.98,2.6,232,Yes,2,amit.more62@yahoo.in,8724228463
SELL2626,Santosh More,Nagpur,Dharampeth,21.1458,79.0882,Green Chillies,59.46,4.0,353,Yes,0,santosh.more96@gmail.com,8627757839
SELL2627,Shivam Thakur,Bengaluru,Whitefield,12.9698,77.7499,Green Chillies,32.07,4.9,421,No,4,shivam.thakur71@gmail.com,8554938620
SELL2628,Arvind Deshmukh,Guwahati,Dispur,26.1445,91.7362,Potatoes,11.29,2.5,243,Yes,3,arvind.deshmukh31@gmail.com,7886948814
SELL2629,Kiran Deshmukh,Indore,Vijay Nagar,22.75,75.892,Onions,32.77,5.0,264,No,0,kiran.deshmukh31@outlook.com,9499301543
SELL2630,Prakash Gaikwad,Kolkata,Salt Lake,22.5867,88.4173,Ginger,16.32,4.3,188,Yes,3,prakash.gaikwad26@gmail.com,7553304668
SELL2631,Amit Rathod,Bengaluru,Whitefield,12.9698,77.7499,Potatoes,12.03,3.9,283,Yes,4,amit.rathod23@gmail.com,8539388536
SELL2632,Amit Rane,Nagpur,Dharampeth,21.1458,79.0882,Onions,36.41,3.0,7,No,0,amit.rane90@outlook.com,9748457135
SELL2633,Arvind Rathod,Bhopal,TT Nagar,23.2333,77.4333,Tomatoes,54.3,3.5,422,No,0,arvind.rathod63@gmail.com,8773087110
SELL2634,Sunil Salunkhe,Mumbai,Andheri,19.1197,72.8468,Green Chillies,45.9,4.6,40,Yes,2,sunil.salunkhe83@yahoo.in,7866810533
SELL2635,Arvind Rathod,Guwahati,Dispur,26.1445,91.7362,Onions,18.06,4.0,141,Yes,3,arvind.rathod64@yahoo.in,7594256222
SELL2636,Nitin Sawant,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Garlic,54.15,4.3,299,No,4,nitin.sawant86@outlook.com,8173989469
SELL2637,Dinesh Chavan,Mumbai,Andheri,19.1197,72.8468,Garlic,17.19,4.4,198,Yes,2,dinesh.chavan10@gmail.com,9506969491
SELL2638,Prakash Kamble,Kolkata,Salt Lake,22.5867,88.4173,Tomatoes,30.37,3.9,165,No,3,prakash.kamble49@yahoo.in,8835441725
SELL2639,Nitin Deshmukh,Patna,Boring Road,25.6127,85.1582,Potatoes,24.42,4.5,316,No,3,nitin.deshmukh25@yahoo.in,9927036070
SELL2640,Santosh Sharma,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Green Chillies,17.55,4.6,210,No,4,santosh.sharma75@outlook.com,7815947977
SELL2641,Rajesh Salunkhe,Delhi,Karol Bagh,28.6518,77.1905,Green Chillies,33.03,3.9,107,Yes,1,rajesh.salunkhe80@gmail.com,8607259574
SELL2642,Ajay Rane,Surat,Adajan,21.1702,72.8311,Ginger,16.69,3.6,138,No,2,ajay.rane81@outlook.com,7148832175
SELL2643,Anil Joshi,Chandigarh,Sector 17,30.741,76.7682,Tomatoes,26.67,4.0,56,Yes,1,anil.joshi57@yahoo.in,7367867331
SELL2644,Kiran Jadhav,Nagpur,Dharampeth,21.1458,79.0882,Garlic,31.72,4.2,373,No,0,kiran.jadhav21@yahoo.in,7314125675
SELL2645,Rajesh More,Hyderabad,Gachibowli,17.4448,78.3498,Potatoes,23.73,4.6,127,Yes,0,rajesh.more54@outlook.com,8305326113
SELL2646,Ganesh Deshmukh,Chandigarh,Sector 17,30.741,76.7682,Onions,35.04,4.0,462,No,1,ganesh.deshmukh54@yahoo.in,7253815698
SELL2647,Rajesh Patil,Shimla,Mall Road,31.1048,77.1734,Onions,30.49,3.7,463,No,1,rajesh.patil57@yahoo.in,7768628126
SELL2648,Arvind Kulkarni,Jaipur,Malviya Nagar,26.85,75.815,Ginger,12.93,4.7,72,Yes,1,arvind.kulkarni75@outlook.com,9884680927
SELL2649,Ramesh Thakur,Guwahati,Dispur,26.1445,91.7362,Ginger,37.71,2.5,200,Yes,3,ramesh.thakur59@outlook.com,7302385420
SELL2650,Ravi Rathod,Hyderabad,Gachibowli,17.4448,78.3498,Garlic,41.34,2.9,395,Yes,0,ravi.rathod66@yahoo.in,9485280664
SELL2651,Rajesh Gaikwad,Delhi,Karol Bagh,28.6518,77.1905,Green Chillies,10.07,4.0,185,No,1,rajesh.gaikwad27@outlook.com,9180604677
